se_type,type,rank_group,rank_absolute,position,xpath,domain,title,url,breadcrumb,website_name,is_image,is_video,is_featured_snippet,is_malicious,description,pre_snippet,extended_snippet,amp_version,rating,highlighted,links,main_domain,relative_url,etv,impressions_etv,estimated_paid_traffic_cost,clickstream_etv,about_this_result_type,about_this_result_url,about_this_result_source,about_this_result_source_info,about_this_result_source_url,about_this_result_language,about_this_result_location,about_this_result_search_terms,about_this_result_related_terms,rank_changes_previous_rank_absolute,rank_changes_is_new,rank_changes_is_up,rank_changes_is_down,backlinks_info_referring_domains,backlinks_info_referring_main_domains,backlinks_info_referring_pages,backlinks_info_dofollow,backlinks_info_backlinks,backlinks_info_time_update,rank_info_page_rank,rank_info_main_domain_rank,items,about_this_result,backlinks_info,rating_rating_type,rating_value,rating_votes_count,rating_rating_max,sub_title,card_id,image_url,logo_url,cid,items_se_type,items_type,items_rank_group,items_rank_absolute,items_position,items_xpath,items_domain,items_title,items_url,items_breadcrumb,items_website_name,items_is_image,items_is_video,items_is_featured_snippet,items_is_malicious,items_description,items_pre_snippet,items_extended_snippet,items_amp_version,items_rating,items_highlighted,items_links,items_about_this_result,items_main_domain,items_relative_url,items_etv,items_impressions_etv,items_estimated_paid_traffic_cost,items_clickstream_etv,items_rank_changes,items_backlinks_info,items_rank_info
google,organic,82,84,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[84]/div[1],history.aip.org,Einstein-Image and Impact. AIP History Center exhibit.,https://history.aip.org/exhibits/einstein/,https://history.aip.org › exhibits › einstein,aip.org,False,False,False,False,"Albert Einstein : Read about Einstein's astounding theory of relativity and his discovery of the quantum, his thoughtful philosophy, and his rise above a ...",,,False,,['Albert Einstein'],,aip.org,/exhibits/einstein/,772.8,1.31166,2094.288,,,,,,,,,,,,False,False,False,77.0,41.0,112.0,36.0,115.0,2024-01-16 07:08:47 +00:00,138.0,571.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,83,85,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[85]/div[1],www.smithsonianmag.com,When Albert Einstein Visited Japan - Smithsonian Magazine,https://www.smithsonianmag.com/history/albert-einstein-visited-japan-180968737/,https://www.smithsonianmag.com › history › albert-ei...,smithsonianmag.com,False,False,False,False,Einstein's visit to Japan was the heart of his trip. The island was still an exotic destination for Westerners nearly 70 years after Commodore Matthew Perry ...,,,False,,"[""Einstein's""]",,smithsonianmag.com,/history/albert-einstein-visited-japan-180968737/,772.8,1.31166,2094.288,,,,,,,,,,,,False,False,False,34.0,34.0,43.0,27.0,45.0,2024-01-15 18:04:26 +00:00,132.0,552.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,84,86,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[86]/div[1],www.census.gov,March 2019 - History - U.S. Census Bureau,https://www.census.gov/history/www/homepage_archive/2019/march_2019.html,https://www.census.gov › ... › 2019,census.gov,False,False,False,False,"March 2019 · By the 1930s, Albert Einstein was an internationally known author, lecturer, and science ambassador. · The Einsteins immigrated to the United States ...",,,False,,['Albert Einstein'],,census.gov,/history/www/homepage_archive/2019/march_2019.html,772.8,1.31166,2094.288,,,,,,,,,,,46.0,False,False,True,15.0,14.0,52.0,6.0,53.0,2024-01-15 16:51:06 +00:00,14.0,672.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,85,87,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[87]/div[1],www.thirteen.org,Big Ideas. Big Thinkers. Albert Einstein | Thirteen/WNET,https://www.thirteen.org/bigideas/einstein.html,https://www.thirteen.org › bigideas › einstein,thirteen.org,False,False,False,False,"Einstein's professional work focused on the fields of mathematics and theortical physics. Early in his career, he developed the Special Theory of Relativity, ...",,,False,,"[""Einstein's""]",,thirteen.org,/bigideas/einstein.html,772.8,1.31166,2094.288,,,,,,,,,,,83.0,False,False,True,,,,,,,0.0,505.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,86,88,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[88]/div[1],www.oxfordreference.com,Albert Einstein - Oxford Reference,https://www.oxfordreference.com/display/10.1093/acref/9780191843730.001.0001/q-oro-ed5-00003988,https://www.oxfordreference.com › display › acref › q...,oxfordreference.com,False,False,False,False,"Albert Einstein 1879–1955. German-born theoretical physicist. See also Anonymous. Science without religion is lame, religion without science is blind. ... As far ...",,,False,,['Albert Einstein'],,oxfordreference.com,/display/10.1093/acref/9780191843730.001.0001/q-oro-ed5-00003988,772.8,1.31166,2094.288,,,,,,,,,,,,False,False,False,4.0,4.0,6.0,6.0,6.0,2024-01-16 22:20:05 +00:00,136.0,440.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,87,89,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[89]/div[1],www.bbc.co.uk,Albert Einstein: A life spent re-imagining physics - BBC Teach,https://www.bbc.co.uk/teach/albert-einstein-a-life-spent-re-imagining-physics/zfhy6v4,https://www.bbc.co.uk › teach › albert-einstein-a-life-s...,bbc.co.uk,False,False,False,False,Albert Einstein : A life spent re-imagining physics · A visionary thinker and cultural icon · A free spirit is born · A capable rebel · Adult life starts in ...,,,False,,['Albert Einstein'],,bbc.co.uk,/teach/albert-einstein-a-life-spent-re-imagining-physics/zfhy6v4,772.8,1.31166,2094.288,,,,,,,,,,,88.0,False,False,True,39.0,36.0,74.0,34.0,75.0,2024-01-17 00:54:18 +00:00,165.0,709.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,88,90,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[90]/div[1],www.youtube.com,Albert Einstein for Kids - YouTube,https://www.youtube.com/watch?v=GjoYbsvUoO4,https://www.youtube.com › watch,youtube.com,False,False,False,False,https://www.patreon.com/homeschoolpop Learn all about Albert Einstein in this learning video for kids! We will learn interesting details ...,,,False,,['Albert Einstein'],,youtube.com,/watch?v=GjoYbsvUoO4,772.8,1.31166,2094.288,,,,,,,,,,,,False,False,False,22.0,22.0,166.0,164.0,166.0,2024-01-17 05:22:45 +00:00,257.0,942.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,89,91,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[91]/div[1],vault.fbi.gov,FBI Records: The Vault — Albert Einstein,https://vault.fbi.gov/Albert%20Einstein,https://vault.fbi.gov › Albert Einstein,fbi.gov,False,False,False,False,"Albert Einstein (1879-1955) was a German born scientist and professor. This release consists of several background-type investigations, an investigation of ...",,,False,,['Albert Einstein'],,fbi.gov,/Albert%20Einstein,772.8,1.31166,2094.288,,,,,,,,,,,,True,False,False,500.0,314.0,1268.0,683.0,1282.0,2024-01-16 17:12:09 +00:00,294.0,574.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,90,92,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[92]/div[1],www.businessinsider.com,Albert Einstein's Fascinating Rise - Business Insider,https://www.businessinsider.com/albert-einstein-biography,https://www.businessinsider.com › albert-einstein-biog...,businessinsider.com,False,False,False,False,"Einstein reportedly was slow in learning how to talk. That, combined with his tendency to whisper words softly to himself before saying them ...",09/30/2015 00:00:00,,False,,['Einstein'],,businessinsider.com,/albert-einstein-biography,772.8,1.31166,2094.288,,,,,,,,,,,,True,False,False,38.0,36.0,44.0,27.0,44.0,2024-01-16 10:39:27 +00:00,175.0,654.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,91,93,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[93]/div[1],www.brickmania.com,"Albert Einstein ""The Physicist"" - Brickmania",https://www.brickmania.com/albert-einstein-the-physicist/,https://www.brickmania.com › albert-einstein-the-phys...,brickmania.com,False,False,False,False,"Albert Einstein ""The Physicist"" designed by Amanda Feuk using 100% original artwork and custom printed at the Brickmania® HQ. ALBERT EINSTEIN and/or ...",,$35.00 · ‎ Out of stock,False,,"['Albert Einstein', 'ALBERT EINSTEIN']",,brickmania.com,/albert-einstein-the-physicist/,772.8,1.31166,2094.288,,,,,,,,,,,,True,False,False,2.0,2.0,846.0,846.0,846.0,2024-01-17 02:20:25 +00:00,21.0,420.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,92,94,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[94]/div[1],www.jeffersonhealth.org,Einstein | Jefferson Health,https://www.jeffersonhealth.org/einstein,https://www.jeffersonhealth.org › einstein,jeffersonhealth.org,False,False,False,False,"Now part of Jefferson Health, Einstein Healthcare Network has proudly provided compassionate, high-quality healthcare throughout the Greater Philadelphia ...",,,False,,['Einstein'],,jeffersonhealth.org,/einstein,772.8,1.31166,2094.288,,,,,,,,,,,82.0,False,False,True,13.0,11.0,995.0,655.0,998.0,2024-01-17 02:59:20 +00:00,342.0,414.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,93,95,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[95]/div[1],www.montgomeryschoolsmd.org,Albert Einstein HS - Montgomery County Public Schools,https://www.montgomeryschoolsmd.org/schools/einsteinhs/,https://www.montgomeryschoolsmd.org › schools › ei...,montgomeryschoolsmd.org,False,False,False,False,Quick Links · Daily Morning Announcements · Weekly Principal Messages · Attendance · Activity Bus Schedule · Bell Schedule · DCC - How to Enroll · Einstein ...,,,False,,['Einstein'],,montgomeryschoolsmd.org,/schools/einsteinhs/,772.8,1.31166,2094.288,,,,,,,,,,,,True,False,False,25.0,19.0,43.0,39.0,57.0,2024-01-15 21:45:55 +00:00,269.0,436.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,94,96,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[96]/div[1],ahf.nuclearmuseum.org,Albert Einstein - Nuclear Museum - Atomic Heritage Foundation,https://ahf.nuclearmuseum.org/ahf/profile/albert-einstein/,https://ahf.nuclearmuseum.org › ahf › profile › albert-...,nuclearmuseum.org,False,False,False,False,Albert Einstein (1879-1955) was a German-born theoretical physicist and winner of the 1921 Nobel Prize in Physics. Einstein influenced the beginning of the ...,,,False,,['Albert Einstein'],,nuclearmuseum.org,/ahf/profile/albert-einstein/,772.8,1.31166,2094.288,,,,,,,,,,,86.0,False,False,True,36.0,35.0,37.0,31.0,37.0,2024-01-16 04:41:26 +00:00,220.0,458.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,95,97,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[97]/div[1],www.einstein-online.info,About Albert Einstein,https://www.einstein-online.info/en/about-einstein-online/about-albert-einstein/,https://www.einstein-online.info › about-einstein-online,einstein-online.info,False,False,False,False,"About Albert Einstein. He is one of the few real pop stars in science: Albert Einstein, born 1879 in Ulm, Germany. This website is named after him – and that is ...",,,False,,['Albert Einstein'],,einstein-online.info,/en/about-einstein-online/about-albert-einstein/,772.8,1.31166,2094.288,,,,,,,,,,,,True,False,False,1.0,1.0,19.0,19.0,23.0,2024-01-16 22:13:16 +00:00,69.0,336.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,96,98,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[98]/div[1],www.encyclopedia.com,Albert Einstein | Encyclopedia.com,https://www.encyclopedia.com/people/science-and-technology/physics-biographies/albert-einstein,https://www.encyclopedia.com › physics-biographies,encyclopedia.com,False,False,False,False,Einstein's hypothesis was confirmed by several experiments and laid the foundation for the fields of quantitative photoelectric chemistry and quantum mechanics.,,,False,,"[""Einstein's""]",,encyclopedia.com,/people/science-and-technology/physics-biographies/albert-einstein,772.8,1.31166,2094.288,,,,,,,,,,,81.0,False,False,True,29.0,18.0,61.0,49.0,61.0,2024-01-17 04:22:23 +00:00,202.0,500.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,97,99,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[99]/div[1],www.theatlantic.com,Albert Einstein: Appraisal of an Intellect - The Atlantic,https://www.theatlantic.com/magazine/archive/1955/06/albert-einstein-appraisal-of-an-intellect/303934/,https://www.theatlantic.com › archive › 1955/06 › alb...,theatlantic.com,False,False,False,False,"Instead, he was that priceless rarity, an intuitive thinker who was able to assemble and grasp great generalities, and manipulate them into view for the world ...",,,False,,,,theatlantic.com,/magazine/archive/1955/06/albert-einstein-appraisal-of-an-intellect/303934/,772.8,1.31166,2094.288,,,,,,,,,,,100.0,False,True,False,16.0,15.0,16.0,5.0,16.0,2024-01-17 04:00:11 +00:00,40.0,587.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,98,100,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[100]/div[1],dipc.ehu.eus,ALBERT EINSTEIN (1879 – 1955) 1. Scientific Work - DIPC,https://dipc.ehu.eus/en/science-society/albert-einstein/ingelesa.pdf,https://dipc.ehu.eus › albert-einstein › ingelesa,ehu.eus,False,False,False,False,"Quantum Dilemma: Einstein vs. Bohr. To mark Einstein's seventieth birthday, Albert Einstein: Philosopher-Scientist was published under the editorship of Paul A.",,,False,,['Albert Einstein'],,ehu.eus,/en/science-society/albert-einstein/ingelesa.pdf,772.8,1.31166,2094.288,,,,,,,,,,,102.0,False,True,False,,,,,,,0.0,562.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,99,101,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[2]/div[2]/div[1]/div[1]/div[101]/div[1]/div[1],thedecisionlab.com,Albert Einstein - The Decision Lab,https://thedecisionlab.com/thinkers/philosophy/albert-einstein,https://thedecisionlab.com › thinkers › philosophy › al...,thedecisionlab.com,False,False,False,False,"Einstein approached science through an atypical method, often grounding his claims in thought-experiments instead of relying on abstract equations. He ...",,,False,,['Einstein'],,thedecisionlab.com,/thinkers/philosophy/albert-einstein,772.8,1.31166,2094.288,,,,,,,,,,,84.0,False,False,True,,,,,,,0.0,366.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,people_also_search,1,102,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[4]/div[1]/div[2]/div[3]/div[1]/div[1]/div[1]/div[2]/div[2],,Famous theoretical physicists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Stephen Hawking', 'Ernest Rutherford', 'James Clerk Maxwell', 'Enrico Fermi', 'Aaron Dunbrack', 'Paul Dirac']",,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,people_also_search,2,103,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[4]/div[1]/div[2]/div[3]/div[1]/div[1]/div[1]/div[2]/div[4],,American physicists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Nikola Tesla', 'Steven Weinberg', 'Richard Feynman', 'Hans Bethe', 'William Shockley', 'Julian Schwinger']",,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,people_also_search,3,104,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[4]/div[1]/div[2]/div[3]/div[1]/div[1]/div[1]/div[2]/div[6],,Quantum physics scientists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Max Planck', 'Jim Al‑Khalili', 'Paul Dirac', 'Max Born', 'John Clauser', 'Anton Zeilinger']",,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,related_searches,1,105,left,/html[1]/body[1]/div[5]/div[1]/div[12]/div[1]/div[4]/div[1]/div[2]/div[3]/div[1]/div[1]/div[1]/div[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['albert einstein inventions', 'what is albert einstein famous for', 'albert einstein age', 'albert einstein death age', 'albert einstein nationality', 'albert einstein childhood', 'short biography of albert einstein in 150 words', 'what did albert einstein study']",,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
